,Unnamed: 0,business_code_x,cust_number_x,total_open_amount_x,cust_payment_terms_x,document_create_date_day,document_create_date_month,document_create_date_year,document_create_date_quarter,delay,Payment date prediction,Aging_Bucket,business_code_y,cust_number_y,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount_y,baseline_create_date,cust_payment_terms_y,invoice_id,isOpen
1963,9943,2,1,67889.48,15506.0,25,3,2020,1,2,2020-04-11,1-15days,U001,0100031704,DELHAIZE co,,2020.0,1930700675.0,2020-03-25,2020-03-25,2020-03-25,2020-04-09,USD,RV,1.0,,67889.48,2020-03-25,NAA8,1930700675.0,1
1964,9945,2,1,33230.4,590.0,2,5,2020,2,-16,2020-06-25,0 days,U001,0200418007,AM trust,,2020.0,1930848602.0,2020-05-07,2020-05-02,2020-05-07,2020-07-11,USD,RV,1.0,,33230.4,2020-05-07,NAGD,1930848602.0,1
1965,9951,2,1,37371.95,15506.0,27,2,2020,1,0,2020-03-14,0 days,U001,0200729968,KOHL systems,,2020.0,1930577955.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,,37371.95,2020-02-28,NAA8,1930577955.0,1
1966,9955,2,1,71038.07,15506.0,5,3,2020,1,-4,2020-03-16,0 days,U001,0200778998,CE corporation,,2020.0,1930605842.0,2020-03-05,2020-03-05,2020-03-05,2020-03-20,USD,RV,1.0,,71038.07,2020-03-05,NAA8,1930605842.0,1
1967,9959,2,13,15230.01,15506.0,11,3,2020,1,0,2020-03-26,0 days,U001,0200779719,FOOD 4 associates,,2020.0,1930637040.0,2020-03-11,2020-03-11,2020-03-11,2020-03-26,USD,RV,1.0,,15230.01,2020-03-11,NAA8,1930637040.0,1
1968,9960,2,12,19706.84,15506.0,8,4,2020,2,0,2020-04-24,0 days,U001,0200744019,TARG associates,,2020.0,1930764356.0,2020-04-09,2020-04-08,2020-04-09,2020-04-24,USD,RV,1.0,,19706.84,2020-04-09,NAA8,1930764356.0,1
1969,9961,2,1,39243.94,10524.0,17,3,2020,1,0,2020-04-02,0 days,U001,0200769623,WAL-MAR in,,2020.0,1930662851.0,2020-03-18,2020-03-17,2020-03-18,2020-04-02,USD,RV,1.0,,39243.94,2020-03-18,NAH4,1930662851.0,1
1970,9963,0,1,13496.00731557377,2968.0,18,4,2020,2,1,2020-04-30,1-15days,CA02,140106408,WAL-M in,,2020.0,2960628771.0,2020-04-18,2020-04-18,2020-04-18,2020-04-29,CAD,RV,1.0,,16690.45,2020-04-19,CA10,2960628771.0,1
1971,9967,2,1,36450.09,10524.0,31,3,2020,1,0,2020-04-16,0 days,U001,0200769623,WAL-MAR corp,,2020.0,1930724370.0,2020-04-01,2020-03-31,2020-04-01,2020-04-16,USD,RV,1.0,,36450.09,2020-04-01,NAH4,1930724370.0,1
1972,9968,2,1,18968.84,15506.0,5,5,2020,2,1,2020-05-21,1-15days,U001,0200704045,RA ,,2020.0,1930859238.0,2020-05-05,2020-05-05,2020-05-05,2020-05-20,USD,RV,1.0,,18968.84,2020-05-05,NAA8,1930859238.0,1
1973,9969,2,3,71077.42,15506.0,11,3,2020,1,1,2020-03-28,1-15days,U001,0200493614,US  corp,,2020.0,1930641914.0,2020-03-12,2020-03-11,2020-03-12,2020-03-27,USD,RV,1.0,,71077.42,2020-03-12,NAA8,1930641914.0,1
1974,9976,2,1,12610.49,950.0,5,4,2020,2,5,2020-04-27,1-15days,U001,0200794332,COST foundation,,2020.0,1930751561.0,2020-04-07,2020-04-05,2020-04-07,2020-04-22,USD,RV,1.0,,12610.49,2020-04-07,NAAX,1930751561.0,1
1975,9977,2,156,45957.83,10524.0,30,4,2020,2,0,2020-05-17,0 days,U001,0200759878,SA in,,2020.0,1930844145.0,2020-05-02,2020-04-30,2020-05-02,2020-05-17,USD,RV,1.0,,45957.83,2020-05-02,NAH4,1930844145.0,1
1976,9978,2,2,13740.33,15506.0,31,3,2020,1,2,2020-04-17,1-15days,U001,0200799342,MITCH corporation,,2020.0,1930723347.0,2020-03-31,2020-03-31,2020-03-31,2020-04-15,USD,RV,1.0,,13740.33,2020-03-31,NAA8,1930723347.0,1
1977,9987,2,1,44201.62,10524.0,21,4,2020,2,0,2020-05-07,0 days,U001,0200769623,WAL-MAR ,,2020.0,1930809746.0,2020-04-22,2020-04-21,2020-04-22,2020-05-07,USD,RV,1.0,,44201.62,2020-04-22,NAH4,1930809746.0,1
1978,9990,2,6,65402.25,712.0,14,4,2020,2,2,2020-04-30,1-15days,U001,0200772670,ASSOCIAT foundation,,2020.0,1930782659.0,2020-04-13,2020-04-14,2020-04-13,2020-04-28,USD,RV,1.0,,65402.25,2020-04-13,NAU5,1930782659.0,1
1979,9993,2,1,15841.02,10524.0,1,3,2020,1,0,2020-03-18,0 days,U001,0200769623,WAL-MAR in,,2020.0,1930584979.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,,15841.02,2020-03-03,NAH4,1930584979.0,1
1980,9995,2,1,26217.42,1354.0,10,3,2020,1,0,2020-03-24,0 days,U001,0200790107,ROU trust,,2020.0,1930629932.0,2020-03-09,2020-03-10,2020-03-09,2020-03-24,USD,RV,1.0,,26217.42,2020-03-09,NAC6,1930629932.0,1
1981,10000,2,1,8793.09,950.0,26,2,2020,1,2,2020-03-16,1-15days,U001,0200794332,COST in,,2020.0,1930573837.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,,8793.09,2020-02-28,NAAX,1930573837.0,1
1982,10002,2,4,79060.12,1354.0,5,5,2020,2,0,2020-05-21,0 days,U001,0200762301,C&S WH in,,2020.0,1930858079.0,2020-05-06,2020-05-05,2020-05-06,2020-05-21,USD,RV,1.0,,79060.12,2020-05-06,NAC6,1930858079.0,1
1983,10010,2,1,11734.35,15506.0,2,4,2020,2,5,2020-04-23,1-15days,U001,0200704858,WAKE co,,2020.0,1930731097.0,2020-04-03,2020-04-02,2020-04-03,2020-04-18,USD,RV,1.0,,11734.35,2020-04-03,NAA8,1930731097.0,1
1984,10014,2,1,8392.62,15506.0,30,3,2020,1,3,2020-04-19,1-15days,U001,0100050364,SING ,,2020.0,1930710277.0,2020-04-01,2020-03-30,2020-04-01,2020-04-16,USD,RV,1.0,,8392.62,2020-04-01,NAA8,1930710277.0,1
1985,10016,2,2,4703.2,1033.0,21,4,2020,2,-7,2020-04-01,0 days,U001,0200230690,DECA associates,,2020.0,1930808004.0,2020-04-21,2020-04-21,2020-04-21,2020-04-08,USD,RV,1.0,,4703.2,2020-03-16,NAM4,1930808004.0,1
1986,10018,2,26,7577.39,781.0,14,4,2020,2,1,2020-05-05,1-15days,U001,0200781803,JRD foundation,,2020.0,1930784750.0,2020-04-14,2020-04-14,2020-04-14,2020-05-04,USD,RV,1.0,,7577.39,2020-04-14,NAD1,1930784750.0,1
1987,10019,2,1,52315.56,15506.0,3,3,2020,1,0,2020-03-20,0 days,U001,0200956366,RICH foundation,,2020.0,1930597209.0,2020-03-05,2020-03-03,2020-03-05,2020-03-20,USD,RV,1.0,,52315.56,2020-03-05,NAA8,1930597209.0,1
1988,10025,2,1,281.16,10524.0,27,3,2020,1,4,2020-04-16,1-15days,U001,0200769623,WAL-MAR systems,,2020.0,1930707376.0,2020-03-28,2020-03-27,2020-03-28,2020-04-12,USD,RV,1.0,,281.16,2020-03-28,NAH4,1930707376.0,1
1989,10026,2,2,11752.0,15506.0,31,3,2020,1,4,2020-04-19,1-15days,U001,0200076137,OLLIE ,,2020.0,1930727132.0,2020-03-31,2020-03-31,2020-03-31,2020-04-15,USD,RV,1.0,,11752.0,2020-03-31,NAA8,1930727132.0,1
1990,10032,2,2,1347.39,15506.0,15,4,2020,2,0,2020-04-30,0 days,U001,0200795490,HY -  co,,2020.0,1930792908.0,2020-04-15,2020-04-15,2020-04-15,2020-04-30,USD,RV,1.0,,1347.39,2020-04-15,NAA8,1930792908.0,1
1991,10035,2,1,63024.14,10524.0,3,4,2020,2,0,2020-04-18,0 days,U001,200769623,WAL-MAR trust,,2020.0,1930739423.0,2020-04-03,2020-04-03,2020-04-03,2020-04-18,USD,RV,1.0,,63024.14,2020-04-03,NAH4,1930739423.0,1
1992,10038,2,4,18809.3,15506.0,16,3,2020,1,0,2020-03-31,0 days,U001,0200729942,SA in,,2020.0,1930659567.0,2020-03-16,2020-03-16,2020-03-16,2020-03-31,USD,RV,1.0,,18809.3,2020-03-16,NAA8,1930659567.0,1
1993,10039,2,1,70765.97,10524.0,29,2,2020,1,1,2020-03-18,1-15days,U001,0200769623,WAL-MAR us,,2020.0,1930581330.0,2020-03-02,2020-02-29,2020-03-02,2020-03-17,USD,RV,1.0,,70765.97,2020-03-02,NAH4,1930581330.0,1
1994,10044,2,2,35916.9,15506.0,8,3,2020,1,0,2020-03-27,0 days,U001,0200076137,OLLIE trust,,2020.0,1930622859.0,2020-03-12,2020-03-08,2020-03-12,2020-03-27,USD,RV,1.0,,35916.9,2020-03-12,NAA8,1930622859.0,1
1995,10048,2,1,129990.14,15506.0,30,4,2020,2,1,2020-05-17,1-15days,U001,0200707822,PUBLI corporation,,2020.0,1930840767.0,2020-05-01,2020-04-30,2020-05-01,2020-05-16,USD,RV,1.0,,129990.14,2020-05-01,NAA8,1930840767.0,1
1996,10051,2,1,8632.43,10524.0,31,3,2020,1,0,2020-04-16,0 days,U001,0200769623,WAL-MAR trust,,2020.0,1930724758.0,2020-04-01,2020-03-31,2020-04-01,2020-04-16,USD,RV,1.0,,8632.43,2020-04-01,NAH4,1930724758.0,1
1997,10065,2,2,6535.58,1033.0,21,4,2020,2,-7,2020-05-02,0 days,U001,0200230690,DECA systems,,2020.0,1930808504.0,2020-04-21,2020-04-21,2020-04-21,2020-05-09,USD,RV,1.0,,6535.58,2020-04-16,NAM4,1930808504.0,1
1998,10068,2,1,15209.08,10524.0,25,3,2020,1,0,2020-04-11,0 days,U001,0200769623,WAL-MAR co,,2020.0,1930696275.0,2020-03-27,2020-03-25,2020-03-27,2020-04-11,USD,RV,1.0,,15209.08,2020-03-27,NAH4,1930696275.0,1
1999,10074,2,1,8842.94,10524.0,9,4,2020,2,1,2020-05-01,1-15days,U001,0200769623,WAL-MAR foundation,,2020.0,1930765313.0,2020-04-15,2020-04-09,2020-04-15,2020-04-30,USD,RV,1.0,,8842.94,2020-04-15,NAH4,1930765313.0,1
2000,10077,2,1,9674.81,590.0,3,3,2020,1,-7,2020-05-02,0 days,U001,0200407025,ALBERT trust,,2020.0,1930594900.0,2020-03-05,2020-03-03,2020-03-05,2020-05-09,USD,RV,1.0,,9674.81,2020-03-05,NAGD,1930594900.0,1
2001,10080,2,156,15275.31,10524.0,30,3,2020,1,-1,2020-04-16,0 days,U001,0200759878,SA associates,,2020.0,1930720416.0,2020-04-02,2020-03-30,2020-04-02,2020-04-17,USD,RV,1.0,,15275.31,2020-04-02,NAH4,1930720416.0,1
2002,10081,2,12,18589.72,15506.0,13,3,2020,1,0,2020-03-30,0 days,U001,0200744019,TARG trust,,2020.0,1930646271.0,2020-03-15,2020-03-13,2020-03-15,2020-03-30,USD,RV,1.0,,18589.72,2020-03-15,NAA8,1930646271.0,1
2003,10084,2,5,76016.28,15506.0,19,3,2020,1,0,2020-04-04,0 days,U001,0200148860,DOLLA foundation,,2020.0,1930672933.0,2020-03-20,2020-03-19,2020-03-20,2020-04-04,USD,RV,1.0,,76016.28,2020-03-20,NAA8,1930672933.0,1
2004,10091,2,5,15684.04,15506.0,25,3,2020,1,-1,2020-04-10,0 days,U001,0200726979,BJ'S  us,,2020.0,1930703765.0,2020-03-27,2020-03-25,2020-03-27,2020-04-11,USD,RV,1.0,,15684.04,2020-03-27,NAA8,1930703765.0,1
2005,10093,2,1,74487.37,15506.0,13,4,2020,2,-1,2020-04-27,0 days,U001,0200782772,ASSOC G associates,,2020.0,1930780751.0,2020-04-13,2020-04-13,2020-04-13,2020-04-28,USD,RV,1.0,,74487.37,2020-04-13,NAA8,1930780751.0,1
2006,10094,2,1,8949.7,10524.0,28,3,2020,1,1,2020-04-13,1-15days,U001,0200769623,WAL-MAR ,,2020.0,1930714275.0,2020-03-28,2020-03-28,2020-03-28,2020-04-12,USD,RV,1.0,,8949.7,2020-03-28,NAH4,1930714275.0,1
2007,10095,2,53,14189.05,15506.0,5,3,2020,1,2,2020-03-22,1-15days,U001,0200732755,KROGER co,,2020.0,1930606233.0,2020-03-05,2020-03-05,2020-03-05,2020-03-20,USD,RV,1.0,,14189.05,2020-03-05,NAA8,1930606233.0,1
2008,10100,2,1,51376.96,10524.0,28,3,2020,1,1,2020-04-14,1-15days,U001,0200769623,WAL-MAR trust,,2020.0,1930709877.0,2020-03-29,2020-03-28,2020-03-29,2020-04-13,USD,RV,1.0,,51376.96,2020-03-29,NAH4,1930709877.0,1
2009,10111,2,3,22090.86,15506.0,15,4,2020,2,1,2020-05-01,1-15days,U001,0200764795,SYSCO  ,,2020.0,1930787879.0,2020-04-15,2020-04-15,2020-04-15,2020-04-30,USD,RV,1.0,,22090.86,2020-04-15,NAA8,1930787879.0,1
2010,10121,2,3,128862.51,950.0,5,5,2020,2,0,2020-05-21,0 days,U001,200794332,COST us,,2020.0,1930858243.0,2020-05-06,2020-05-05,2020-05-06,2020-05-21,USD,RV,1.0,,128862.51,2020-05-06,NAAX,1930858243.0,1
2011,10122,2,12,17569.74,15506.0,22,4,2020,2,0,2020-05-09,0 days,U001,0200744019,TARG co,,2020.0,1930814308.0,2020-04-24,2020-04-22,2020-04-24,2020-05-09,USD,RV,1.0,,17569.74,2020-04-24,NAA8,1930814308.0,1
2012,10123,2,12,4784.54,15506.0,25,3,2020,1,1,2020-04-11,1-15days,U001,0200744019,TARG trust,,2020.0,1930701330.0,2020-03-26,2020-03-25,2020-03-26,2020-04-10,USD,RV,1.0,,4784.54,2020-03-26,NAA8,1930701330.0,1
2013,10124,2,6,11104.34,15506.0,12,4,2020,2,0,2020-04-28,0 days,U001,0200780383,MEIJ trust,,2020.0,1930779819.0,2020-04-13,2020-04-12,2020-04-13,2020-04-28,USD,RV,1.0,,11104.34,2020-04-13,NAA8,1930779819.0,1
2014,10128,2,14,48130.47,15506.0,2,5,2020,2,0,2020-05-18,0 days,U001,0200779906,BOZZU us,,2020.0,1930847632.0,2020-05-03,2020-05-02,2020-05-03,2020-05-18,USD,RV,1.0,,48130.47,2020-05-03,NAA8,1930847632.0,1
2015,10136,2,12,99750.04,15506.0,23,4,2020,2,0,2020-05-08,0 days,U001,0200744019,TARG trust,,2020.0,1930821751.0,2020-04-23,2020-04-23,2020-04-23,2020-05-08,USD,RV,1.0,,99750.04,2020-04-23,NAA8,1930821751.0,1
2016,10137,2,2,6935.87,15506.0,6,4,2020,2,0,2020-04-22,0 days,U001,0200778870,C trust,,2020.0,1930752974.0,2020-04-07,2020-04-06,2020-04-07,2020-04-22,USD,RV,1.0,,6935.87,2020-04-07,NAA8,1930752974.0,1
2017,10139,2,1,9252.23,10524.0,21,3,2020,1,0,2020-04-07,0 days,U001,0200769623,WAL-MAR us,,2020.0,1930684387.0,2020-03-23,2020-03-21,2020-03-23,2020-04-07,USD,RV,1.0,,9252.23,2020-03-23,NAH4,1930684387.0,1
2018,10142,0,3,64546.87289344263,2968.0,25,3,2020,1,6,2020-04-11,1-15days,CA02,0140104440,SO systems,,2020.0,2960623842.0,2020-03-25,2020-03-25,2020-03-25,2020-04-05,CAD,RV,1.0,,79824.82,2020-03-26,CA10,2960623842.0,1
2019,10143,2,1,20175.8,15506.0,24,3,2020,1,0,2020-04-08,0 days,U001,0100006311,QUALITY C systems,,2020.0,1930693340.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,,20175.8,2020-03-24,NAA8,1930693340.0,1
2020,10147,2,1,4984.04,15506.0,21,3,2020,1,0,2020-04-08,0 days,U001,0200418007,AM corp,,2020.0,1930683750.0,2020-03-24,2020-03-21,2020-03-24,2020-04-08,USD,RV,1.0,,4984.04,2020-03-24,NAA8,1930683750.0,1
2021,10156,2,4,146131.67,1354.0,3,5,2020,2,0,2020-05-18,0 days,U001,0200762301,C&S WH in,,2020.0,1930854151.0,2020-05-03,2020-05-03,2020-05-03,2020-05-18,USD,RV,1.0,,146131.67,2020-05-03,NAC6,1930854151.0,1
2022,10168,2,156,65640.76,10524.0,13,3,2020,1,0,2020-03-29,0 days,U001,0200759878,SA trust,,2020.0,1930649459.0,2020-03-14,2020-03-13,2020-03-14,2020-03-29,USD,RV,1.0,,65640.76,2020-03-14,NAH4,1930649459.0,1
2023,10176,0,1,55036.62476229508,2968.0,31,3,2020,1,110,2020-07-29,Greater than 60 days,CA02,0140104225,SAVE-ON- in,,2020.0,2960624382.0,2020-03-31,2020-03-31,2020-03-31,2020-04-10,CAD,RV,1.0,,68063.54,2020-03-31,CA10,2960624382.0,1
2024,10178,2,1,10348.92,10524.0,21,3,2020,1,0,2020-04-04,0 days,U001,0200769623,WAL-MAR associates,,2020.0,1930683175.0,2020-03-20,2020-03-21,2020-03-20,2020-04-04,USD,RV,1.0,,10348.92,2020-03-20,NAH4,1930683175.0,1
2025,10179,2,108,83863.02,15506.0,26,2,2020,1,2,2020-03-15,1-15days,U001,0200820380,SMITH'S corporation,,2020.0,1930572018.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,,83863.02,2020-02-27,NAA8,1930572018.0,1
2026,10187,2,1,15002.17,10524.0,17,3,2020,1,0,2020-04-01,0 days,U001,0200769623,WAL-MAR corporation,,2020.0,1930659983.0,2020-03-17,2020-03-17,2020-03-17,2020-04-01,USD,RV,1.0,,15002.17,2020-03-17,NAH4,1930659983.0,1
2027,10190,2,1,18734.94,10524.0,2,3,2020,1,0,2020-03-18,0 days,U001,0200769623,WAL-MAR systems,,2020.0,1930587572.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,,18734.94,2020-03-03,NAH4,1930587572.0,1
2028,10192,2,5,1291.24,15506.0,11,3,2020,1,1,2020-03-28,1-15days,U001,0200726979,BJ'S  corp,,2020.0,1930642419.0,2020-03-12,2020-03-11,2020-03-12,2020-03-27,USD,RV,1.0,,1291.24,2020-03-12,NAA8,1930642419.0,1
2029,10194,2,156,13305.02,10524.0,16,4,2020,2,0,2020-05-03,0 days,U001,0200759878,SA us,,2020.0,1930794683.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,,13305.02,2020-04-18,NAH4,1930794683.0,1
2030,10209,2,6,94617.04,15506.0,25,3,2020,1,0,2020-04-08,0 days,U001,0200712105,WALG llc,,2020.0,1930698641.0,2020-03-24,2020-03-25,2020-03-24,2020-04-08,USD,RV,1.0,,94617.04,2020-03-24,NAA8,1930698641.0,1
2031,10213,2,1,21464.3,10524.0,5,5,2020,2,1,2020-05-21,1-15days,U001,0200769623,WAL-MAR in,,2020.0,1930859109.0,2020-05-05,2020-05-05,2020-05-05,2020-05-20,USD,RV,1.0,,21464.3,2020-05-05,NAH4,1930859109.0,1
2032,10214,2,1,6663.09,10524.0,14,3,2020,1,0,2020-03-29,0 days,U001,0200769623,WAL-MAR foundation,,2020.0,1930652223.0,2020-03-14,2020-03-14,2020-03-14,2020-03-29,USD,RV,1.0,,6663.09,2020-03-14,NAH4,1930652223.0,1
2033,10222,2,10,3119.16,15506.0,27,4,2020,2,3,2020-05-18,1-15days,U001,200418007,AM llc,,2020.0,1930829616.0,2020-04-30,2020-04-27,2020-04-30,2020-05-15,USD,RV,1.0,,3119.16,2020-04-30,NAA8,1930829616.0,1
2034,10223,2,1,6876.13,10524.0,16,4,2020,2,0,2020-05-02,0 days,U001,0200769623,WAL-MAR corp,,2020.0,1930789695.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,,6876.13,2020-04-17,NAH4,1930789695.0,1
2035,10224,2,1,17349.12,15506.0,17,3,2020,1,3,2020-04-08,1-15days,U001,0200418007,AM in,,2020.0,1930663838.0,2020-03-21,2020-03-17,2020-03-21,2020-04-05,USD,RV,1.0,,17349.12,2020-03-21,NAA8,1930663838.0,1
2036,10232,2,2,1078.94,207.0,20,3,2020,1,-8,2020-03-15,0 days,U001,0200230690,DECA in,,2020.0,1930672432.0,2020-03-20,2020-03-20,2020-03-20,2020-03-23,USD,RV,1.0,,1078.94,2020-03-16,NAM1,1930672432.0,1
2037,10236,2,1,1518.56,10524.0,4,5,2020,2,0,2020-05-20,0 days,U001,0200769623,WAL-MAR trust,,2020.0,1930857248.0,2020-05-05,2020-05-04,2020-05-05,2020-05-20,USD,RV,1.0,,1518.56,2020-05-05,NAH4,1930857248.0,1
2038,10237,2,3,69039.17,15506.0,11,4,2020,2,2,2020-04-28,1-15days,U001,0200799538,UNITE llc,,2020.0,1930775197.0,2020-04-11,2020-04-11,2020-04-11,2020-04-26,USD,RV,1.0,,69039.17,2020-04-11,NAA8,1930775197.0,1
2039,10240,2,1,51663.6,348.0,13,4,2020,2,1,2020-04-13,1-15days,U001,0200724999,GILSTE us,,2020.0,1930781598.0,2020-04-02,2020-04-13,2020-04-02,2020-04-12,USD,RV,1.0,,51663.6,2020-04-02,NA10,1930781598.0,1
2040,10242,2,2,12558.56,590.0,3,3,2020,1,-7,2020-04-30,0 days,U001,0200772595,SAFEW in,,2020.0,1930597410.0,2020-03-03,2020-03-03,2020-03-03,2020-05-07,USD,RV,1.0,,12558.56,2020-03-03,NAGD,1930597410.0,1
2041,10247,2,1,13762.2,590.0,26,2,2020,1,-7,2020-04-26,0 days,U001,0200794332,COST in,,2020.0,1930571900.0,2020-02-28,2020-02-26,2020-02-28,2020-05-03,USD,RV,1.0,,13762.2,2020-02-28,NAGD,1930571900.0,1
2042,10249,3,1,29233.82,36.0,6,4,2020,2,6,2020-05-16,1-15days,U002,0200816950,COLOM corp,,2020.0,1990571440.0,2020-04-10,2020-04-06,2020-04-10,2020-05-10,USD,RV,1.0,,29233.82,2020-04-10,NA38,1990571440.0,1
2043,10251,2,3,74213.92,15506.0,24,4,2020,2,2,2020-05-11,1-15days,U001,200778355,US  systems,,2020.0,1930822533.0,2020-04-24,2020-04-24,2020-04-24,2020-05-09,USD,RV,1.0,,74213.92,2020-04-24,NAA8,1930822533.0,1
2044,10255,2,4,45071.13,1354.0,26,3,2020,1,0,2020-04-10,0 days,U001,0200762301,C&S WH systems,,2020.0,1930706331.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,,45071.13,2020-03-26,NAC6,1930706331.0,1
2045,10256,2,1,8052.25,10524.0,11,5,2020,2,0,2020-05-27,0 days,U001,200769623,WAL-MAR corp,,2020.0,1930890559.0,2020-05-12,2020-05-11,2020-05-12,2020-05-27,USD,RV,1.0,,8052.25,2020-05-12,NAH4,1930890559.0,1
2046,10260,2,4,100439.01,1354.0,26,4,2020,2,0,2020-05-12,0 days,U001,0200762301,C&S WH ,,2020.0,1930827675.0,2020-04-27,2020-04-26,2020-04-27,2020-05-12,USD,RV,1.0,,100439.01,2020-04-27,NAC6,1930827675.0,1
2047,10270,2,1,117877.81,15506.0,29,4,2020,2,2,2020-05-16,1-15days,U001,0200468954,SKID ,,2020.0,1930838962.0,2020-04-29,2020-04-29,2020-04-29,2020-05-14,USD,RV,1.0,,117877.81,2020-04-29,NAA8,1930838962.0,1
2048,10273,2,38,62870.73,712.0,24,3,2020,1,0,2020-04-08,0 days,U001,200772670,ASSOCIAT ,,2020.0,1930691285.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,,62870.73,2020-03-24,NAU5,1930691285.0,1
2049,10277,2,1,50759.4,462.0,9,4,2020,2,1,2020-04-12,1-15days,U001,0200020431,DEC llc,,2020.0,1930764173.0,2020-04-09,2020-04-09,2020-04-09,2020-04-11,USD,RV,1.0,,50759.4,2020-04-01,NAM2,1930764173.0,1
2050,10291,2,1,37196.22,10524.0,15,4,2020,2,0,2020-05-01,0 days,U001,0200769623,WAL-MAR corp,,2020.0,1930787992.0,2020-04-16,2020-04-15,2020-04-16,2020-05-01,USD,RV,1.0,,37196.22,2020-04-16,NAH4,1930787992.0,1
2051,10294,2,1,23583.32,10524.0,6,4,2020,2,0,2020-04-22,0 days,U001,0200769623,WAL-MAR corporation,,2020.0,1930752252.0,2020-04-07,2020-04-06,2020-04-07,2020-04-22,USD,RV,1.0,,23583.32,2020-04-07,NAH4,1930752252.0,1
2052,10302,2,12,27074.26,15506.0,13,4,2020,2,1,2020-04-29,1-15days,U001,0200744019,TARG corp,,2020.0,1930780060.0,2020-04-13,2020-04-13,2020-04-13,2020-04-28,USD,RV,1.0,,27074.26,2020-04-13,NAA8,1930780060.0,1
2053,10320,2,1,2729.06,15506.0,4,5,2020,2,0,2020-05-20,0 days,U001,0200508557,FOODL corporation,,2020.0,1930833608.0,2020-05-05,2020-05-04,2020-05-05,2020-05-20,USD,RV,1.0,,2729.06,2020-05-05,NAA8,1930833608.0,1
2054,10321,0,3,46973.78236885246,2968.0,27,2,2020,1,11,2020-03-23,1-15days,CA02,0140104440,SO associates,,2020.0,2960616882.0,2020-02-27,2020-02-27,2020-02-27,2020-03-12,CAD,RV,1.0,,58092.26,2020-03-02,CA10,2960616882.0,1
2055,10322,2,2,48404.88,15506.0,10,3,2020,1,0,2020-03-26,0 days,U001,0100036153,TENNES in,,2020.0,1930632990.0,2020-03-11,2020-03-10,2020-03-11,2020-03-26,USD,RV,1.0,,48404.88,2020-03-11,NAA8,1930632990.0,1
2056,10323,2,6,45953.63,15506.0,31,3,2020,1,1,2020-04-16,1-15days,U001,0200780383,MEIJ us,,2020.0,1930724033.0,2020-03-31,2020-03-31,2020-03-31,2020-04-15,USD,RV,1.0,,45953.63,2020-03-31,NAA8,1930724033.0,1
2057,10326,2,12,11098.1,15506.0,2,4,2020,2,1,2020-04-19,1-15days,U001,0200744019,TARG corp,,2020.0,1930730755.0,2020-04-03,2020-04-02,2020-04-03,2020-04-18,USD,RV,1.0,,11098.1,2020-04-03,NAA8,1930730755.0,1
2058,10329,2,1,55179.67,15506.0,4,4,2020,2,0,2020-04-23,0 days,U001,0200555117,BURR corporation,,2020.0,1930747074.0,2020-04-08,2020-04-04,2020-04-08,2020-04-23,USD,RV,1.0,,55179.67,2020-04-08,NAA8,1930747074.0,1
2059,10330,2,1,3238.34,1033.0,7,3,2020,1,-5,2020-03-19,0 days,U001,0200416837,DEC associates,,2020.0,1930618085.0,2020-03-07,2020-03-07,2020-03-07,2020-03-24,USD,RV,1.0,,3238.34,2020-03-01,NAM4,1930618085.0,1
2060,10333,2,10,49281.43,462.0,10,4,2020,2,0,2020-04-11,0 days,U001,0200803720,DEC corp,,2020.0,1930772441.0,2020-04-10,2020-04-10,2020-04-10,2020-04-11,USD,RV,1.0,,49281.43,2020-04-01,NAM2,1930772441.0,1
2061,10345,2,1,97989.05,10524.0,1,4,2020,2,0,2020-04-18,0 days,U001,0200769623,WAL-MAR foundation,,2020.0,1930730541.0,2020-04-03,2020-04-01,2020-04-03,2020-04-18,USD,RV,1.0,,97989.05,2020-04-03,NAH4,1930730541.0,1
2062,10354,2,156,14623.71,10524.0,29,2,2020,1,0,2020-03-16,0 days,U001,0200759878,SA ,,2020.0,1930584302.0,2020-03-01,2020-02-29,2020-03-01,2020-03-16,USD,RV,1.0,,14623.71,2020-03-01,NAH4,1930584302.0,1
2063,10358,2,1,776.58,10524.0,26,3,2020,1,2,2020-04-13,1-15days,U001,0200769623,WAL-MAR systems,,2020.0,1930708328.0,2020-03-27,2020-03-26,2020-03-27,2020-04-11,USD,RV,1.0,,776.58,2020-03-27,NAH4,1930708328.0,1
